id,node_id,position 
253084660,2590610242,23
253084660,2590610243,24
253084660,2590610244,25
253084660,2590610245,26
253084660,2590610246,27
253084660,2590610247,28
253084660,2590610250,29
253084660,2590610253,30
253084660,2590610254,31
253084660,2590610256,32
253084660,2590610258,33
253084660,2590610259,34
253084660,2590610262,35
253084660,2590610263,36
253084660,2590610265,37
253084660,2590610268,38
253084660,2590610272,39
253084660,2590610274,40
253084660,2590610273,41
253084660,2590610270,42
253084660,2590610267,43
253084660,2590610264,44
253084660,2590610260,45
253084660,2590610257,46
253084660,2590610255,47
253084660,2590610251,48
253084660,2590610249,49
253084660,2590610248,50
253084660,2590610252,51
253084660,2590610261,52
253084660,2590610266,53
253084660,2590610269,54
253084660,2590610271,55
253084660,2590610275,56
253084660,2590610276,57
253084660,2590610280,58
253084660,2590610283,59
253084660,2590610286,60
253084660,2590610288,61
253084660,2590610289,62
253084660,2590610290,63
253359547,2592365859,0
253359547,2592961640,1
253359547,2592961641,2
253359547,2592961642,3
253359547,2592961643,4
253359547,2592961644,5
253359547,2592961678,6
253359547,2592961675,7
253359547,2592961674,8
253359547,2592961671,9
253359547,2592961646,10
253359547,2667063763,11
253359547,2667063766,12
253359547,2667063767,13
253359547,2592961648,14
253359547,2592961649,15
253359547,2592961650,16
253359547,2592365864,17
253359547,2592365863,18
253359547,2592961651,19
253359547,2592961652,20
253359547,2592961653,21
253359547,2592961654,22
253359547,2592961655,23
253359547,2592961656,24
253359547,2592365859,25
253758372,2596415588,0
253758372,2596415592,1
253758372,2596415549,2
253758372,2596415777,3
254102821,2599270816,0
254102821,2599270877,1
254102821,2599270822,2
254102821,2599270828,3
254102821,2599270840,4
254102821,2599270785,5
254102821,2599270854,6
254102821,2599270808,7
254102821,2599270870,8
254102821,2599270894,9
254102821,2599270825,10
254102821,2599270833,11
254102821,2599270783,12
254102821,2599270875,13
254102821,2599270862,14
254102821,2599270873,15
254102821,2599270837,16
254102821,2599270842,17
254102821,2599270843,18
254102821,2599270816,19
254396709,65295281,0
254396709,65295284,1
254396709,65295287,2
254758115,65319958,0
254758115,65281816,1
254758115,65319956,2
254758115,65319951,3
254910857,2606902961,0
254910857,2606902962,1
254910857,2606902963,2
254910857,2606902964,3
254910857,2606916556,4
254910857,2606902961,5
254982302,65287496,0
254982302,65287498,1
254982302,754593379,2
254982302,315434547,3
254982302,65287500,4
254982302,65287502,5
254982302,315434548,6
254982302,65287506,7
254982302,315434549,8
254982302,65287508,9
254982302,65287510,10
254982302,65287512,11
254982302,65287514,12
254982302,65287516,13
254982302,1211594135,14
255170258,65310667,0
255170258,65310670,1
255170258,65310673,2
255170258,65310675,3
255170258,65297020,4
255170258,65310678,5
255170258,65310680,6
255170258,65309770,7
255178108,65346753,0
255178108,65337506,1
255316892,2610110415,0
255316892,2610110411,1
255316892,2610110413,2
255316892,2610110421,3
255316892,2610110430,4
255316892,2610110432,5
255316892,2610110426,6
255316892,2610110424,7
255316892,2610110457,8
255316892,2610110478,9
255316892,2610110486,10
255316892,2610110483,11
255316892,2610110473,12
255316892,2610110455,13
255316892,2610110454,14
255316892,2610110452,15
255316892,2610110448,16
255316892,2610110442,17
255316892,2610110436,18
255316892,2610110434,19
255316892,2610110428,20
255316892,2610110423,21
255316892,2610110417,22
255316892,2610110415,23
255351734,65353310,0
255351734,65319849,1
255652150,2613241589,0
255652150,2613241610,1
255652150,2613241599,2
255652150,2613241607,3
255652150,2613241622,4
255652150,2613241596,5
255652150,2613241604,6
255652150,2613241598,7
255652150,2613241589,8
255958574,2616612437,0
255958574,2616612432,1
255958574,2616612427,2
255958574,2616612423,3
255958574,2616612428,4
255958574,2616612437,5
256023477,2617265177,0
256023477,2617265178,1
256023477,2617265180,2
256023477,2617265183,3
256023477,2617265187,4
256023477,2617265186,5
256023477,2617265182,6
256023477,2617265179,7
256023477,2617265177,8
256045053,2617441131,0
256045053,2312254858,1
256045053,2617441113,2
256045053,2656266380,3
256045053,2617441109,4
256045053,2617441114,5
256045053,2656266381,6
256045053,2656266383,7
256045053,2656266384,8
256045053,2656266387,9
256045053,2656266390,10
256045053,2617441131,11
256060035,2617584553,0
256060035,2654677973,1
256060035,2654677975,2
256060035,2654678011,3
256060035,2654678006,4
256060035,2617584578,5
256060035,2617584579,6
256060035,2654678017,7
256060035,2654678015,8
256060035,2654677978,9
256060035,2654677981,10
256060035,2617584554,11
256060035,2617584553,12
256072710,2617684315,0
256072710,2617684313,1
256072710,2617684326,2
256072710,4035864344,3
256072710,2617684329,4
256072710,2617684315,5
256092502,2617878471,0
256092502,2654042354,1
256092502,2654042355,2
256092502,2654042350,3
256092502,2654042349,4
256092502,2654042341,5
256092502,2654042342,6
256092502,2654042340,7
256092502,2654042339,8
256092502,2617878432,9
256092502,2654042338,10
256092502,2654042377,11
256092502,2654042378,12
256092502,2617878471,13
256093646,2617886182,0
256093646,2617886179,1
256093646,2617886221,2
256093646,2624840126,3
256093646,2617886235,4
256093646,2617886240,5
256093646,2617886226,6
256093646,2617886182,7
256115013,2618105912,0
256115013,2618105913,1
256115013,2618105914,2
256115013,2618105916,3
256115013,2618105917,4
256115013,2618105918,5
256115013,2618105920,6
256115013,2618105921,7
256115013,2618105912,8
256400255,1698396860,0
256400255,2263628926,1
256400255,65376964,2
256400255,2263628939,3
256455138,2621210449,0
256455138,2621210455,1
256455138,2621210451,2
256455138,2621210447,3
256455138,2621210442,4
256455138,2621210444,5
256455138,2621210449,6
256460949,2621260947,0
256460949,2621260923,1
256460949,2621260921,2
256460949,2621260946,3
256460949,2632439657,4
256460949,2632439663,5
256460949,2632439665,6
256460949,2632439659,7
256460949,2621260947,8
256464483,2632499734,0
256464483,2632499735,1
256464483,2632499732,2
256464483,2632499730,3
256464483,2632499734,4
256465862,2621300999,0
256465862,2621301001,1
256465862,2621300919,2
256465862,2621300917,3
256465862,2621300999,4
256472212,2621358335,0
256472212,2621358358,1
256472212,2667110491,2
256472212,2667110480,3
256472212,2667110469,4
256472212,2621358335,5
256480077,2621426766,0
256480077,2657638084,1
256480077,2657638079,2
256480077,2657638078,3
256480077,2657638072,4
256480077,2657638074,5
256480077,2657638070,6
256480077,2657638068,7
256480077,2621426756,8
256480077,2621426751,9
256480077,2657638076,10
256480077,2657638077,11
256480077,2621426766,12
256493654,2621529423,0
256493654,2621529426,1
256493654,2621529417,2
256493654,2634423633,3
256493654,2634423632,4
256493654,2634423630,5
256493654,2634423631,6
256493654,2634423628,7
256493654,2634423626,8
256493654,2634423623,9
256493654,2634423624,10
256493654,2634423622,11
256493654,2634423621,12
256493654,2634423619,13
256493654,2634423620,14
256493654,2621529415,15
256493654,2621529423,16
256585564,2622357383,0
256585564,2622357373,1
256585564,2622357534,2
256585564,2622357557,3
256585564,2622357383,4
256604232,2622536410,0
256604232,2622536372,1
256604232,2622536365,2
256604232,2622536400,3
256604232,2622536401,4
256604232,2622536410,5
256667138,65415865,0
256667138,1229920602,1
256667138,65498258,2
256667138,1229920734,3
256667138,65508160,4
256667138,1229920598,5
256667138,65465635,6
256667138,318785313,7
256667138,65418181,8
256667138,65439191,9
256667138,65438934,10
256667138,65483946,11
256667138,65463003,12
256710475,2623472585,0
256710475,2623472603,1
256710475,2623472606,2
256710475,2623472599,3
256710475,2623472587,4
256710475,2623472585,5
256729645,2623628293,0
256729645,2623628289,1
256729645,2665226423,2
256729645,2623628288,3
256729645,2623628287,4
256729645,2623628292,5
256729645,2623628293,6
256733816,2623664086,0
256733816,2623664087,1
256733816,2623664078,2
256733816,2623664075,3
256733816,2623664086,4
256744910,266578747,0
256744910,313865079,1
256744910,1738872717,2
256744910,258841829,3
256744910,313866119,4
256744910,1738872817,5
256744910,704733774,6
256744910,313866120,7
256754624,2623869078,0
256754624,2623869107,1
256754624,2623869120,2
256754624,2623869088,3
256754624,2623869081,4
256754624,2623869078,5
256759815,2646108999,0
256759815,2646108991,1
256759815,2646108972,2
256759815,2646108964,3
256759815,2646108955,4
256759815,2646108950,5
256759815,2646108953,6
256759815,2646108959,7
256759815,2646108946,8
256759815,2646108940,9
256759815,2646108939,10
256759815,2646108936,11
256759815,2646108943,12
256759815,2646108949,13
256759815,2646108961,14
256759815,2646108967,15
256759815,2646108990,16
256759815,2646108994,17
256759815,2646109027,18
256759815,2646109032,19
256759815,2646109034,20
256759815,2646109038,21
256759815,2646109043,22
256759815,2646109044,23
256759815,2646109050,24
256759815,2646109052,25
256759815,2646109081,26
256759815,2646109090,27
256759815,2646109124,28
256759815,2646109129,29
256759815,2646109149,30
256759815,2646109151,31
256759815,2646109176,32
256759815,2646109178,33
256759815,2646109190,34
256759815,2646109196,35
256759815,2646109200,36
256759815,2646109206,37
256759815,2646109193,38
256759815,2646109197,39
256759815,2646109212,40
256759815,2646109216,41
256759815,2646109224,42
256759815,2646109205,43
256759815,2646109210,44
256759815,2646109174,45
256759815,2646109157,46
256759815,2646109154,47
256759815,2646109071,48
256759815,2646109075,49
256759815,2646108999,50
256771271,2624002948,0
256771271,2624002954,1
256771271,2624002922,2
256771271,2624002919,3
256771271,2669348138,4
256771271,2669348136,5
256771271,2624002917,6
256771271,2624002915,7
256771271,2624002948,8
256806246,2617883405,0
256806246,2624392205,1
256806246,2624392206,2
256806246,2624392207,3
256806246,2617883405,4
256877086,2625005288,0
256877086,2625005290,1
256877086,2625005292,2
256877086,2625005289,3
256877086,2625005282,4
256877086,2625005287,5
256877086,2625005286,6
256877086,2625005288,7
256917340,2625355578,0
256917340,2625355581,1
256917340,2625355584,2
256917340,2625355582,3
256917340,2625355580,4
256917340,2625355579,5
256917340,2625355578,6
256984945,2633940555,0
256984945,2633940559,1
256984945,2633940545,2
256984945,2633940549,3
256984945,2633940563,4
256984945,2633940565,5
256984945,2626025331,6
256984945,2626025329,7
256984945,2633940555,8
256988453,2632617458,0
256988453,2632617426,1
256988453,2632617425,2
256988453,2632617419,3
256988453,2632617420,4
256988453,2632617416,5
256988453,2632597444,6
256988453,2632617397,7
256988453,2632617398,8
256988453,2626058639,9
256988453,2632617388,10
256988453,2632617383,11
256988453,2626058638,12
256988453,2632617404,13
256988453,2632617403,14
256988453,2632617417,15
256988453,2632617460,16
256988453,2632617462,17
256988453,2632617463,18
256988453,2632617457,19
256988453,2632617458,20
256990876,2644579778,0
256990876,2644579818,1
256990876,2644579820,2
256990876,2644579822,3
256990876,2644579836,4
256990876,2644579832,5
256990876,2644579870,6
256990876,2644579874,7
256990876,2644579849,8
256990876,2644579847,9
256990876,2644579824,10
256990876,2644579826,11
256990876,2644579802,12
256990876,2644579778,13
256993591,2626115806,0
256993591,2626115809,1
256993591,2632328537,2
256993591,2632328538,3
256993591,2632328527,4
256993591,2632328525,5
256993591,2626115797,6
256993591,2632328515,7
256993591,2626115806,8
256998670,2626153132,0
256998670,2626153107,1
256998670,2626153105,2
256998670,2626153129,3
256998670,2626153132,4
257006186,2626220082,0
257006186,2626220087,1
257006186,2626220101,2
257006186,2626220111,3
257006186,2626220119,4
257006186,2626220122,5
257006186,2626220126,6
257006186,2626220121,7
257006186,2626220123,8
257006186,2626220120,9
257006186,2626220124,10
257006186,2626220131,11
257006186,2626220136,12
257006186,2626220127,13
257006186,2626220086,14
257006186,2626220084,15
257006186,2626220081,16
257006186,2626220079,17
257006186,2626220083,18
257006186,2626220080,19
257006186,2626220076,20
257006186,2626220075,21
257006186,2626220078,22
257006186,2626220077,23
257006186,2626220072,24
257006186,2626220069,25
257006186,2626220073,26
257006186,2626220071,27
257006186,2626220066,28
257006186,2626220065,29
257006186,2626220068,30
257006186,2626220067,31
257006186,2626220070,32
257006186,2626220074,33
257006186,2626220082,34
257032213,2626480518,0
257032213,2626480493,1
257032213,2626480494,2
257032213,2626480496,3
257032213,2626480506,4
257032213,2626480507,5
257032213,2626480512,6
257032213,2626480509,7
257032213,2626480521,8
257032213,2626480518,9
257341254,2629011727,0
257341254,2629011709,1
257341254,2629011710,2
257341254,2629011711,3
257341254,2629011712,4
257341254,2629011713,5
257341254,2629011714,6
257341254,2629011715,7
257341254,2629011724,8
257341254,2629011725,9
257341254,2629011726,10
257341254,2629011716,11
257341254,2629011717,12
257341254,2629011718,13
257341254,2629011719,14
257341254,2629011720,15
257341254,2629011721,16
257341254,2629011722,17
257341254,2629011723,18
257341254,2629011727,19
257725067,2631969487,0
257725067,2631969488,1
257725067,2631969489,2
257725067,2631969491,3
257725067,2631969487,4
257794914,2632630602,0
257794914,2632630603,1
257794914,2632630585,2
257794914,2632630587,3
257794914,2632630559,4
257794914,2632630553,5
257794914,2632630536,6
257794914,2632630538,7
257794914,2632630475,8
257794914,2632630477,9
257794914,2632630459,10
257794914,2632630457,11
257794914,2632630455,12
257794914,2632630447,13
257794914,2632630441,14
257794914,2632630451,15
257794914,2632630443,16
257794914,2632630461,17
257794914,2632630463,18
257794914,2632630534,19
257794914,2632630531,20
257794914,2632630567,21
257794914,2632630569,22
257794914,2632630602,23
257808297,2632735513,0
257808297,2632735506,1
257808297,2632735515,2
257808297,2632735512,3
257808297,2632735534,4
257808297,2632735538,5
257808297,2632735548,6
257808297,2632735552,7
257808297,2632735599,8
257808297,2632735600,9
257808297,2632735627,10
257808297,2632735623,11
257808297,2632735633,12
257808297,2632735632,13
257808297,2632735642,14
257808297,2632735643,15
257808297,2632735644,16
257808297,2632735645,17
257808297,2632735513,18
257820123,2632825694,0
257820123,2632825696,1
257820123,2632825691,2
257820123,2632825692,3
257820123,2632825688,4
257820123,2632825687,5
257820123,2632825684,6
257820123,2632825683,7
257820123,2632825681,8
257820123,2632825679,9
257820123,2632825682,10
257820123,2632825680,11
257820123,2632825677,12
257820123,2632825675,13
257820123,2632825678,14
257820123,2632825676,15
257820123,2632825672,16
257820123,2632825669,17
257820123,2632825674,18
257820123,2632825673,19
257820123,2632825667,20
257820123,2632825666,21
257820123,2632825671,22
257820123,2632825670,23
257820123,2632825668,24
257820123,2632825685,25
257820123,2632825686,26
257820123,2632825690,27
257820123,2632825689,28
257820123,2632825693,29
257820123,2632825694,30
257826433,2632891884,0
257826433,2632891883,1
257826433,2632891881,2
257826433,2632891886,3
257826433,2632891882,4
257826433,2632891894,5
257826433,2632891899,6
257826433,2632891900,7
257826433,2632891901,8
257826433,2632891892,9
257826433,2632891891,10
257826433,2632891889,11
257826433,2632891890,12
257826433,2632891885,13
257826433,2632891884,14
257929486,2633731211,0
257929486,2633731216,1
257929486,2633731209,2
257929486,2633731212,3
257929486,2633731163,4
257929486,2633731160,5
257929486,2633731133,6
257929486,2633731149,7
257929486,2633731115,8
257929486,2633731113,9
257929486,2633731116,10
257929486,2633731114,11
257929486,2633731211,12
257936091,2633791387,0
257936091,2633791388,1
257936091,2633791392,2
257936091,2633791396,3
257936091,2633791397,4
257936091,2633791398,5
257936091,2633791404,6
257936091,2633791407,7
257936091,2633791399,8
257936091,2633791379,9
257936091,2633791375,10
257936091,2633791374,11
257936091,2633791373,12
257936091,2633791362,13
257936091,2633791363,14
257936091,2633791340,15
257936091,2633791339,16
257936091,2633791356,17
257936091,2633791354,18
257936091,2633791368,19
257936091,2633791367,20
257936091,2633791387,21
257942497,2633841313,0
257942497,2633841318,1
257942497,2633841253,2
257942497,2633841246,3
257942497,2633841244,4
257942497,2633841247,5
257942497,2633841259,6
257942497,2633841305,7
257942497,2633841304,8
257942497,2633841313,9
257960079,2634002545,0
257960079,2634002546,1
257960079,2634002537,2
257960079,2634002536,3
257960079,2634002534,4
257960079,2634002545,5
257965705,2634052707,0
257965705,2634052710,1
257965705,2634052680,2
257965705,2634052679,3
257965705,2634052707,4
257976187,2634141048,0
257976187,2634141020,1
257976187,2634140973,2
257976187,2634140971,3
257976187,2634141014,4
257976187,2634141022,5
257976187,2634140974,6
257976187,2634140978,7
257976187,2634141030,8
257976187,2634141016,9
257976187,2634141034,10
257976187,2634141048,11
257992113,2634286592,0
257992113,2634286582,1
257992113,2634286586,2
257992113,2634286584,3
257992113,2634286607,4
257992113,2634286609,5
257992113,2634286617,6
257992113,2634286619,7
257992113,2634286621,8
257992113,2634286613,9
257992113,2634286612,10
257992113,2634286602,11
257992113,2634286601,12
257992113,2634286592,13
258007989,2634440384,0
258007989,2634440388,1
258007989,2634440345,2
258007989,2634440344,3
258007989,2634440343,4
258007989,2634440384,5
258060817,778894162,0
258060817,2634781733,1
258060817,2634781734,2
258060817,2634781728,3
258060817,778894162,4
258105229,2635116278,0
258105229,2635116283,1
258105229,2635116241,2
258105229,2635116239,3
258105229,2635116278,4
258112099,2635211897,0
258112099,2635211796,1
258112099,2635211790,2
258112099,2635211842,3
258112099,2635211849,4
258112099,2635211896,5
258112099,2635211897,6
258123388,2635272855,0
258123388,2635272857,1
258123388,2635272808,2
258123388,2635272797,3
258123388,2635272855,4
258133340,2635345566,0
258133340,2635345572,1
258133340,2635345535,2
258133340,2635345537,3
258133340,2635345514,4
258133340,2635345510,5
258133340,2635345506,6
258133340,2635345504,7
258133340,2635345525,8
258133340,2635345529,9
258133340,2635345558,10
258133340,2635345560,11
258133340,2635345566,12
258140606,2635406657,0
258140606,2635406676,1
258140606,2635406679,2
258140606,2635406682,3
258140606,2635406649,4
258140606,2635406651,5
258140606,2635406631,6
258140606,2635406625,7
258140606,2635406623,8
258140606,2635406612,9
258140606,2635406609,10
258140606,2635406620,11
258140606,2635406617,12
258140606,2635406645,13
258140606,2635406644,14
258140606,2635406657,15
258144456,2635448934,0
258144456,2635448932,1
258144456,2635448947,2
258144456,2635448945,3
258144456,2635448963,4
258144456,2635448953,5
258144456,2635448992,6
258144456,2635449000,7
258144456,2635449006,8
258144456,2635449007,9
258144456,2635448989,10
258144456,2635448986,11
258144456,2635448978,12
258144456,2635448982,13
258144456,2635448967,14
258144456,2635448965,15
258144456,2635448955,16
258144456,2635448951,17
258144456,2635448961,18
258144456,2635448949,19
258144456,2635448936,20
258144456,2635448934,21
258152141,2635570342,0
258152141,2635570344,1
258152141,2635570326,2
258152141,2635570321,3
258152141,2635570342,4
258166935,2635676448,0
258166935,2635676501,1
258166935,2635676518,2
258166935,2635676522,3
258166935,2635676547,4
258166935,2635676562,5
258166935,2635676598,6
258166935,2635676613,7
258166935,2635676600,8
258166935,2635676601,9
258166935,2635676557,10
258166935,2635676555,11
258166935,2635676510,12
258166935,2635676514,13
258166935,2635676477,14
258166935,2635676476,15
258166935,2635676455,16
258166935,2635676402,17
258166935,2635676450,18
258166935,2635676448,19
258171438,2635726158,0
258171438,2635726165,1
258171438,2635726152,2
258171438,2635726153,3
258171438,2635726169,4
258171438,2635726177,5
258171438,2635726102,6
258171438,2635726099,7
258171438,2635725985,8
258171438,2635725977,9
258171438,2635726013,10
258171438,2635726028,11
258171438,2635726031,12
258171438,2635726043,13
258171438,2635726036,14
258171438,2635726069,15
258171438,2635726061,16
258171438,2635726094,17
258171438,2635726141,18
258171438,2635726158,19
258179171,2635782120,0
258179171,2635782135,1
258179171,2635782079,2
258179171,2635782081,3
258179171,2635781975,4
258179171,2635781970,5
258179171,2635782063,6
258179171,2635782064,7
258179171,2635782120,8
258185249,2635854445,0
258185249,2635854426,1
258185249,2635854497,2
258185249,2635854504,3
258185249,2635854501,4
258185249,2635854445,5
258630140,2639639806,0
258630140,2639639800,1
258630140,2639639792,2
258630140,2639639790,3
258630140,2639639788,4
258630140,2639639791,5
258630140,2639639819,6
258630140,2639639826,7
258630140,2639639827,8
258630140,2639639830,9
258630140,2639639831,10
258630140,2639639824,11
258630140,2639639825,12
258630140,2639639822,13
258630140,2639639806,14
258640377,2639729055,0
258640377,2639729034,1
258640377,2639729033,2
258640377,2639729006,3
258640377,2639729003,4
258640377,2639728995,5
258640377,2639728996,6
258640377,2639728956,7
258640377,2639728955,8
258640377,2639728954,9
258640377,2639728915,10
258640377,2639728912,11
258640377,2639728917,12
258640377,2639728916,13
258640377,2639728908,14
258640377,2639728906,15
258640377,2639728944,16
258640377,2639728946,17
258640377,2639728966,18
258640377,2639728969,19
258640377,2639728976,20
258640377,2639728975,21
258640377,2639728985,22
258640377,2639728984,23
258640377,2639729052,24
258640377,2639729053,25
258640377,2639729054,26
258640377,2639729055,27
258648960,2639811705,0
258648960,2639811747,1
258648960,2639811750,2
258648960,2639811708,3
258648960,2639811710,4
258648960,2639811663,5
258648960,2639811657,6
258648960,2639811653,7
258648960,2639811638,8
258648960,2639811636,9
258648960,2639811647,10
258648960,2639811645,11
258648960,2639811652,12
258648960,2639811705,13
258665651,2639963409,0
258665651,2639963434,1
258665651,2639963436,2
258665651,2639963412,3
258665651,2639963409,4
258683179,2640091246,0
258683179,2640091261,1
258683179,2640091249,2
258683179,2640091252,3
258683179,2640091267,4
258683179,2640091271,5
258683179,2640091275,6
258683179,2640091243,7
258683179,2640091242,8
258683179,2640091230,9
258683179,2640091219,10
258683179,2640091226,11
258683179,2640091217,12
258683179,2640091246,13
258690085,2640161364,0
258690085,2640161366,1
258690085,2640161343,2
258690085,2640161344,3
258690085,2640161320,4
258690085,2640161318,5
258690085,2640161310,6
258690085,2640161309,7
258690085,2640161301,8
258690085,2640161300,9
258690085,2640161299,10
258690085,2640161308,11
258690085,2640161305,12
258690085,2640161323,13
258690085,2640161325,14
258690085,2640161333,15
258690085,2640161336,16
258690085,2640161355,17
258690085,2640161360,18
258690085,2640161364,19
258698166,2640223103,0
258698166,2640223080,1
258698166,2640223062,2
258698166,2640223057,3
258698166,2640223102,4
258698166,2640223103,5
258766164,2640924427,0
258766164,2640924429,1
258766164,2640924424,2
258766164,2640924425,3
258766164,2640924380,4
258766164,2640924379,5
258766164,2640924385,6
258766164,2640924383,7
258766164,2640924427,8
258777876,2641014187,0
258777876,2641014174,1
258777876,2641014175,2
258777876,2641014151,3
258777876,2641014150,4
258777876,2641014085,5
258777876,2641014083,6
258777876,2641014128,7
258777876,2641014134,8
258777876,2641014135,9
258777876,2641014167,10
258777876,2641014164,11
258777876,2641014188,12
258777876,2641014189,13
258777876,2641014186,14
258777876,2641014187,15
258785322,2641081541,0
258785322,2641081544,1
258785322,2641081551,2
258785322,2641081539,3
258785322,2641081540,4
258785322,2641081525,5
258785322,2641081526,6
258785322,2641081524,7
258785322,2641081517,8
258785322,2641081511,9
258785322,2641081520,10
258785322,2641081519,11
258785322,2641081510,12
258785322,2641081508,13
258785322,2641081518,14
258785322,2641081522,15
258785322,2641081537,16
258785322,2641081538,17
258785322,2641081541,18
258786941,2641100458,0
258786941,2641100368,1
258786941,2641100366,2
258786941,2641100348,3
258786941,2641100354,4
258786941,2641100336,5
258786941,2641100332,6
258786941,2641100329,7
258786941,2641100343,8
258786941,2641100339,9
258786941,2641100373,10
258786941,2641100424,11
258786941,2641100456,12
258786941,2641100466,13
258786941,2641100453,14
258786941,2641100458,15
258788621,2641115752,0
258788621,2641115750,1
258788621,2641115744,2
258788621,2641115745,3
258788621,2641115746,4
258788621,2641115739,5
258788621,2641115740,6
258788621,2641115733,7
258788621,2641115723,8
258788621,2641115718,9
258788621,2641115717,10
258788621,2641115715,11
258788621,2641115716,12
258788621,2641115714,13
258788621,2641115703,14
258788621,2641115704,15
258788621,2641115684,16
258788621,2641115683,17
258788621,2641115686,18
258788621,2641115685,19
258788621,2641115708,20
258788621,2641115709,21
258788621,2641115710,22
258788621,2641115721,23
258788621,2641115720,24
258788621,2641115736,25
258788621,2641115735,26
258788621,2641115737,27
258788621,2641115749,28
258788621,2641115752,29
258794126,2641166955,0
258794126,2641166917,1
258794126,2641166918,2
258794126,2641166911,3
258794126,2641166938,4
258794126,2641166937,5
258794126,2641166909,6
258794126,2641166908,7
258794126,2641166905,8
258794126,2641166906,9
258794126,2641166902,10
258794126,2641166914,11
258794126,2641166922,12
258794126,2641166923,13
258794126,2641166929,14
258794126,2641166940,15
258794126,2641166941,16
258794126,2641166946,17
258794126,2641166947,18
258794126,2641166948,19
258794126,2641166955,20
258818478,2641355270,0
258818478,2641355281,1
258818478,2641355248,2
258818478,2641355260,3
258818478,2641355263,4
258818478,2641355266,5
258818478,2641355289,6
258818478,2641355292,7
258818478,2641355238,8
258818478,2641355234,9
258818478,2641355246,10
258818478,2641355241,11
258818478,2641355228,12
258818478,2641355225,13
258818478,2641355223,14
258818478,2641355270,15
258823953,2641397416,0
258823953,2641397412,1
258823953,2641397413,2
258823953,2641397421,3
258823953,2641397433,4
258823953,2641397437,5
258823953,2641397441,6
258823953,2641397442,7
258823953,2641397443,8
258823953,2641397446,9
258823953,2641397447,10
258823953,2641397444,11
258823953,2641397445,12
258823953,2641397426,13
258823953,2641397425,14
258823953,2641397416,15
258829943,2641458420,0
258829943,2641458428,1
258829943,2641458429,2
258829943,2641458445,3
258829943,2641458447,4
258829943,2641458431,5
258829943,2641458433,6
258829943,2641458413,7
258829943,2641458414,8
258829943,2641458449,9
258829943,2641458451,10
258829943,2641458460,11
258829943,2641458461,12
258829943,2641458455,13
258829943,2641458457,14
258829943,2641458462,15
258829943,2641458463,16
258829943,2641458464,17
258829943,2641458465,18
258829943,2641458443,19
258829943,2641458438,20
258829943,2641458408,21
258829943,2641458407,22
258829943,2641458405,23
258829943,2641458393,24
258829943,2641458392,25
258829943,2641458389,26
258829943,2641458388,27
258829943,2641458384,28
258829943,2641458382,29
258829943,2641458379,30
258829943,2641458378,31
258829943,2641458387,32
258829943,2641458386,33
258829943,2641458395,34
258829943,2641458394,35
258829943,2641458420,36
258834729,2641496866,0
258834729,2641496869,1
258834729,2641496795,2
258834729,2641496792,3
258834729,2641496866,4
258866771,2914351181,0
258866771,2641796429,1
258866771,2641796430,2
258866771,2914351173,3
258866771,2914351181,4
258906930,2642155222,0
258906930,2642155196,1
258906930,2642155178,2
258906930,2642155157,3
258906930,2642155151,4
258906930,2642155144,5
258906930,2642155146,6
258906930,2642155114,7
258906930,2642155042,8
258906930,2642155038,9
258906930,2642155035,10
258906930,2642155139,11
258906930,2642155142,12
258906930,2642155152,13
258906930,2642155150,14
258906930,2642155210,15
258906930,2642155222,16
258916342,2642240925,0
258916342,2642240789,1
258916342,2642240784,2
258916342,2642240965,3
258916342,2642240966,4
258916342,2642240934,5
258916342,2642240938,6
258916342,2642240924,7
258916342,2642240925,8
258925029,2642310171,0
258925029,2642310176,1
258925029,2642310172,2
258925029,2642310173,3
258925029,2642310162,4
258925029,2642310161,5
258925029,2642310144,6
258925029,2642310141,7
258925029,2642310148,8
258925029,2642310146,9
258925029,2642310164,10
258925029,2642310167,11
258925029,2642310171,12
258927210,2642335411,0
258927210,2642335452,1
258927210,2642335456,2
258927210,2642335420,3
258927210,2642335418,4
258927210,2642335413,5
258927210,2642335412,6
258927210,2642335411,7
258947248,2642528270,0
258947248,2642528281,1
258947248,2642528237,2
258947248,2642528234,3
258947248,2642528118,4
258947248,2642528116,5
258947248,2642528035,6
258947248,2642528040,7
258947248,2642527944,8
258947248,2642527938,9
258947248,2642527894,10
258947248,2642527888,11
258947248,2642528270,12
258956353,2642600857,0
258956353,2642600918,1
258956353,2642600923,2
258956353,2642600929,3
258956353,2642600935,4
258956353,2642600904,5
258956353,2642600905,6
258956353,2642600866,7
258956353,2642600814,8
258956353,2642600796,9
258956353,2642600794,10
258956353,2642600811,11
258956353,2642600810,12
258956353,2642600857,13
258964000,2642713880,0
258964000,2642713871,1
258964000,2642713862,2
258964000,2642713866,3
258964000,2642713880,4
258977229,2642773994,0
258977229,2642774043,1
258977229,2642774046,2
258977229,2642773827,3
258977229,2642773815,4
258977229,2642773812,5
258977229,2642773782,6
258977229,2642773786,7
258977229,2642773761,8
258977229,2642773756,9
258977229,2642773962,10
258977229,2642773961,11
258977229,2642773993,12
258977229,2642773994,13
259056898,2643862741,0
259056898,2643862744,1
259056898,2643862755,2
259056898,2643862746,3
259056898,2643862750,4
259056898,2643862729,5
259056898,2643862722,6
259056898,2643862684,7
259056898,2643862680,8
259056898,2643862704,9
