id,lat,lon,user,uid,version,changeset,timestamp
92655337,37.5913280,-120.9776740,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:25:22Z
92655341,37.5920140,-120.9776610,woodpeck_fixbot,147510,2,3037930,2009-11-05T04:09:28Z
92655417,37.5894920,-120.9783260,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:25:24Z
92655419,37.5901630,-120.9783240,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:25:24Z
92655662,37.5912748,-120.9557273,Speight,24452,6,2588575,2009-09-23T05:06:44Z
92655664,37.5911047,-120.9558046,Speight,24452,4,2588575,2009-09-23T05:07:48Z
92655665,37.5908667,-120.9559419,Speight,24452,5,2588575,2009-09-23T05:07:48Z
92655669,37.5907579,-120.9559934,Speight,24452,6,2588575,2009-09-23T05:07:48Z
92655671,37.5906755,-120.9558171,Basstoelpel,72235,8,3590996,2010-01-10T20:03:04Z
92655673,37.5906899,-120.9560106,woodpeck_fixbot,147510,6,3037930,2009-11-05T04:09:28Z
92655675,37.5906287,-120.9560106,Speight,24452,5,2588575,2009-09-23T05:07:48Z
92655677,37.5905606,-120.9559934,Speight,24452,5,2588575,2009-09-23T05:07:48Z
92655678,37.5904994,-120.9559505,Speight,24452,4,2588575,2009-09-23T05:06:19Z
92655680,37.5903702,-120.9558303,Speight,24452,4,2588575,2009-09-23T05:06:19Z
92655683,37.5877444,-120.9527640,NE2,207745,8,13474436,2012-10-13T03:46:39Z
92655688,37.5937231,-120.9594867,NE2,207745,8,13474436,2012-10-13T03:46:39Z
92655690,37.5918528,-120.9575126,Speight,24452,4,2588575,2009-09-23T05:07:22Z
92655691,37.5917848,-120.9574268,Speight,24452,4,2588575,2009-09-23T05:07:22Z
92655693,37.5917372,-120.9573667,Speight,24452,4,2588575,2009-09-23T05:07:22Z
92655695,37.5916992,-120.9572896,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:25:30Z
92655696,37.5914856,-120.9567230,Speight,24452,6,2588575,2009-09-23T05:08:32Z
92655698,37.5916720,-120.9571952,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:25:31Z
92655699,37.5916488,-120.9571092,Speight,24452,4,2588575,2009-09-23T05:07:22Z
92655701,37.5916420,-120.9570062,Speight,24452,5,2588575,2009-09-23T05:07:22Z
92655702,37.5916556,-120.9561822,Speight,24452,4,2588575,2009-09-23T05:06:52Z
92655848,37.6104311,-120.9783200,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:25:33Z
92655850,37.6096576,-120.9775064,NE2,207745,9,13474436,2012-10-13T03:46:39Z
92655851,37.6092902,-120.9771202,Dami_Tn,2012449,10,26786245,2014-11-14T20:53:48Z
92655853,37.6073101,-120.9748339,NE2,207745,8,13474436,2012-10-13T03:46:40Z
92655857,37.5892956,-120.9534614,dchiles,153669,5,20232306,2014-01-27T16:57:05Z
92655859,37.5892140,-120.9534786,Speight,24452,4,2588575,2009-09-23T05:05:03Z
92655861,37.5891460,-120.9535129,Speight,24452,4,2588575,2009-09-23T05:05:03Z
92655862,37.5890780,-120.9535301,Speight,24452,4,2588575,2009-09-23T05:05:03Z
92655864,37.5889964,-120.9535215,Speight,24452,4,2588575,2009-09-23T05:04:46Z
92655865,37.5889352,-120.9535043,Speight,24452,4,2588575,2009-09-23T05:04:46Z
92655866,37.5888603,-120.9534528,Speight,24452,4,2588575,2009-09-23T05:04:46Z
92655871,37.5885679,-120.9531696,Speight,24452,4,2588575,2009-09-23T05:04:46Z
92655883,37.5875748,-120.9522960,NE2,207745,8,13474436,2012-10-13T03:46:40Z
92656006,37.6178080,-120.9935635,woodpeck_fixbot,147510,6,2564042,2009-09-22T03:25:34Z
92656928,37.6113696,-120.9784822,woodpeck_fixbot,147510,7,2564042,2009-09-22T03:25:53Z
92656937,37.6107915,-120.9770153,woodpeck_fixbot,147510,8,2564042,2009-09-22T03:25:53Z
92656941,37.6107236,-120.9770832,woodpeck_fixbot,147510,6,2564042,2009-09-22T03:25:53Z
92656942,37.6106760,-120.9771261,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:25:53Z
92656943,37.6106217,-120.9771604,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:25:53Z
92656944,37.6105741,-120.9771776,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:25:53Z
92656945,37.6105129,-120.9771862,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:25:54Z
92656946,37.6104517,-120.9771862,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:25:54Z
92656947,37.6103769,-120.9771776,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:25:54Z
92656949,37.6102749,-120.9771433,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:25:54Z
92656950,37.6101727,-120.9770754,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:25:54Z
92656952,37.6091480,-120.9762404,oini,3057995,9,38314879,2016-04-05T11:26:09Z
92657310,37.5942347,-120.9598137,Speight,24452,6,2588617,2009-09-23T05:14:30Z
92657570,37.6092888,-120.9773329,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:06Z
92657572,37.6070993,-120.9746378,woodpeck_fixbot,147510,6,2564042,2009-09-22T03:26:06Z
92657576,37.6174885,-120.9935721,woodpeck_fixbot,147510,7,2564042,2009-09-22T03:26:06Z
92657747,37.5922609,-120.9573753,NE2,207745,7,13474436,2012-10-13T03:46:43Z
92657950,37.6092888,-120.9749125,woodpeck_fixbot,147510,6,2564042,2009-09-22T03:26:14Z
92657959,37.6091326,-120.9752807,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:14Z
92657961,37.6090780,-120.9753588,woodpeck_fixbot,147510,6,2564042,2009-09-22T03:26:14Z
92657963,37.6090034,-120.9754180,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:14Z
92657965,37.6089218,-120.9754609,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:14Z
92657966,37.6088198,-120.9754781,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:14Z
92657968,37.6087382,-120.9754523,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:14Z
92657970,37.6086566,-120.9754094,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:15Z
92657971,37.6085070,-120.9752978,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:15Z
92657973,37.6083439,-120.9751691,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:15Z
92657974,37.6081671,-120.9750489,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:15Z
92657978,37.6071335,-120.9743451,NE2,207745,7,13474436,2012-10-13T03:46:44Z
92658021,37.5899009,-120.9547403,Speight,24452,7,2588575,2009-09-23T05:05:34Z
92658022,37.5893704,-120.9540451,Speight,24452,4,2588575,2009-09-23T05:05:33Z
92658024,37.5893092,-120.9539678,Speight,24452,4,2588575,2009-09-23T05:05:33Z
92658026,37.5892752,-120.9539077,Speight,24452,4,2588575,2009-09-23T05:05:33Z
92658028,37.5892548,-120.9538734,Speight,24452,4,2588575,2009-09-23T05:05:33Z
92658030,37.5892412,-120.9538133,Speight,24452,4,2588575,2009-09-23T05:05:33Z
92658032,37.5892276,-120.9537361,Speight,24452,4,2588575,2009-09-23T05:05:33Z
92658034,37.5892344,-120.9536588,Speight,24452,4,2588575,2009-09-23T05:05:33Z
92658036,37.5892480,-120.9535902,Speight,24452,4,2588575,2009-09-23T05:05:33Z
92658119,37.6152518,-120.9814519,woodpeck_fixbot,147510,4,2564042,2009-09-22T03:26:18Z
92658127,37.5786510,-120.9420387,Basstoelpel,72235,8,3591068,2010-01-10T20:09:55Z
92658163,37.5785924,-120.9422950,NE2,207745,6,13474436,2012-10-13T03:46:44Z
92658249,37.6039590,-120.9729020,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:21Z
92658251,37.6019370,-120.9728800,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:21Z
92658373,37.6110294,-120.9785431,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:26:23Z
92658999,37.5882850,-120.9806910,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659001,37.5884910,-120.9806930,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659003,37.5887040,-120.9806840,woodpeck_fixbot,147510,2,3037930,2009-11-05T04:09:31Z
92659005,37.5889580,-120.9806540,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659008,37.5891470,-120.9806110,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659009,37.5893410,-120.9805500,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659011,37.5895610,-120.9804650,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659014,37.5898300,-120.9803280,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659017,37.5900420,-120.9801990,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659021,37.5901550,-120.9801460,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659022,37.5903010,-120.9800930,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659023,37.5903880,-120.9800720,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659024,37.5905040,-120.9800520,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659031,37.5906700,-120.9800410,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659032,37.5909830,-120.9800490,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:35Z
92659172,37.5965170,-121.0042490,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:38Z
92659174,37.5964870,-121.0042900,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:38Z
92659176,37.5964680,-121.0043420,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:38Z
92659178,37.5964780,-121.0050750,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:38Z
92659273,37.6068120,-121.0062640,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:40Z
92659276,37.6076040,-121.0062590,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:40Z
92659323,37.5925070,-120.9759470,woodpeck_fixbot,147510,2,3037930,2009-11-05T04:09:31Z
92659325,37.5924940,-120.9782340,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:41Z
92659328,37.5924900,-120.9790760,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:41Z
92659330,37.5929850,-120.9790790,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:41Z
92659332,37.5929810,-120.9800130,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:41Z
92659334,37.5929960,-120.9801960,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:41Z
92659336,37.5930460,-120.9803900,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:41Z
92659441,37.5513100,-120.9845240,MikeN,135163,3,45829656,2017-02-05T13:54:56Z
92659442,37.5513020,-120.9753820,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:43Z
92659444,37.5512920,-120.9662060,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:43Z
92659445,37.5513030,-120.9570470,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:26:43Z
92660295,37.5983220,-120.9478570,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:27:13Z
92660297,37.5983310,-120.9469560,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:13Z
92660298,37.5983460,-120.9432870,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:13Z
92660300,37.5983450,-120.9423790,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:14Z
92660302,37.5983430,-120.9414750,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:14Z
92660303,37.5983400,-120.9405480,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:14Z
92660305,37.5983380,-120.9399080,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:14Z
92660307,37.5983320,-120.9387030,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:27:14Z
92660394,37.5824710,-120.9601580,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:15Z
92660396,37.5831610,-120.9601740,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:15Z
92660989,37.5836080,-120.9711390,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:27Z
92660991,37.5836090,-120.9719800,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:27Z
92660992,37.5836100,-120.9729100,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:27Z
92660994,37.5836090,-120.9737800,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92660996,37.5836110,-120.9746840,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92660997,37.5836110,-120.9752640,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661002,37.5842630,-120.9807640,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661004,37.5842670,-120.9791130,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661006,37.5842550,-120.9789330,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661008,37.5842280,-120.9787550,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661010,37.5841860,-120.9785820,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661012,37.5841310,-120.9784160,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661014,37.5840620,-120.9782570,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661015,37.5839800,-120.9781090,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661017,37.5838630,-120.9779180,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661018,37.5837900,-120.9777630,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661019,37.5837480,-120.9776550,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661020,37.5836970,-120.9774860,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661021,37.5836840,-120.9774310,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661022,37.5836520,-120.9772550,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661023,37.5836350,-120.9770760,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661024,37.5836320,-120.9769610,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:28Z
92661511,37.5861470,-120.9689020,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:37Z
92661513,37.5861400,-120.9678600,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:37Z
92661515,37.5861360,-120.9672000,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:37Z
92661540,37.6089760,-120.9783543,woodpeck_fixbot,147510,4,2564042,2009-09-22T03:27:38Z
92661542,37.6084389,-120.9784830,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:27:38Z
92661544,37.6083573,-120.9785088,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:27:38Z
92661546,37.6074733,-120.9787491,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:27:38Z
92661548,37.6070850,-120.9788210,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:38Z
92661550,37.6065320,-120.9789690,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:38Z
92661552,37.6057210,-120.9791920,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:38Z
92661554,37.6051170,-120.9791840,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:38Z
92661633,37.5818448,-120.9604307,dchiles,153669,3,20232306,2014-01-27T16:57:05Z
92661635,37.5806528,-120.9603905,dchiles,153669,3,20232306,2014-01-27T16:57:05Z
92661719,37.6057750,-120.9508050,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:41Z
92661720,37.6057950,-120.9487770,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:41Z
92661722,37.6057920,-120.9485200,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:41Z
92661724,37.6058020,-120.9483720,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:41Z
92661725,37.6058230,-120.9482030,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:41Z
92661727,37.6058280,-120.9478990,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:27:41Z
92661730,37.6057240,-120.9570010,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:27:41Z
92661731,37.6057300,-120.9560420,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:41Z
92661733,37.6057190,-120.9558620,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:41Z
92661734,37.6056820,-120.9555790,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:42Z
92661736,37.6056780,-120.9554290,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:42Z
92661738,37.6056890,-120.9538510,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:42Z
92661739,37.6056940,-120.9523240,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:42Z
92661741,37.6057020,-120.9521860,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:42Z
92661743,37.6057290,-120.9520240,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:42Z
92661744,37.6057610,-120.9518650,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:42Z
92661746,37.6057740,-120.9517100,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:42Z
92661748,37.6057750,-120.9515100,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:42Z
92661832,37.5146320,-120.9585740,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:43Z
92662053,37.6012890,-120.9336250,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:48Z
92662079,37.5947920,-120.9339640,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:49Z
92662365,37.5828270,-120.9807440,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:54Z
92662366,37.5828310,-120.9793680,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:54Z
92662450,37.5856000,-120.9816750,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:56Z
92662452,37.5856120,-120.9807520,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:56Z
92662454,37.5856120,-120.9801030,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:27:56Z
92662535,37.6153551,-120.9753969,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:27:58Z
92662659,37.6008110,-120.9610620,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:00Z
92662660,37.6007910,-120.9593220,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:00Z
92662662,37.6007640,-120.9569640,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:28:00Z
92662681,37.5923700,-120.9836630,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:01Z
92662683,37.5923750,-120.9814960,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:01Z
92662721,37.5838490,-120.9574710,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:01Z
92662723,37.5838550,-120.9610290,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:02Z
92662801,37.6049410,-121.0146210,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:03Z
92662802,37.6040520,-121.0146200,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:03Z
92662804,37.6026430,-121.0146130,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:03Z
92662912,37.5969140,-121.0100730,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:05Z
92662914,37.5969460,-121.0101040,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:05Z
92662916,37.5969850,-121.0101220,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:05Z
92662918,37.5975880,-121.0101290,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:05Z
92663062,37.5957590,-121.0068510,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:08Z
92663064,37.5957570,-121.0060200,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:08Z
92663065,37.5957530,-121.0050740,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:08Z
92663132,37.6022620,-121.0050410,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:09Z
92663135,37.6023410,-121.0050810,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:09Z
92663137,37.6024000,-121.0051830,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:09Z
92663138,37.6024060,-121.0052730,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:09Z
92663385,37.5658370,-120.9936710,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:28:14Z
92663387,37.5658350,-120.9844781,MikeN,135163,3,45829656,2017-02-05T13:54:56Z
92663391,37.5658250,-120.9753880,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:14Z
92663392,37.5658090,-120.9662410,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:14Z
92663394,37.5657350,-120.9570770,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:14Z
92663422,37.5838460,-120.9360920,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663432,37.5831650,-120.9619400,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663433,37.5831630,-120.9615030,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663435,37.5831600,-120.9610280,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663437,37.5831570,-120.9579500,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663438,37.5831450,-120.9578270,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663440,37.5831160,-120.9576910,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663442,37.5830730,-120.9575610,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663443,37.5830330,-120.9574750,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663445,37.5830180,-120.9574370,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663447,37.5829890,-120.9573120,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663449,37.5829730,-120.9571850,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:15Z
92663451,37.5829583,-120.9569042,dchiles,153669,3,20232306,2014-01-27T16:57:05Z
92663457,37.5829490,-120.9486870,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663458,37.5829500,-120.9483510,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663463,37.5835140,-120.9660110,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663465,37.5835200,-120.9651100,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663466,37.5835300,-120.9641060,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663468,37.5835370,-120.9628630,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663469,37.5835440,-120.9619380,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663474,37.5824760,-120.9660140,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663476,37.5824830,-120.9668910,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663478,37.5824990,-120.9684680,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663480,37.5825010,-120.9687720,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663482,37.5825060,-120.9693310,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663484,37.5825140,-120.9701970,woodpeck_fixbot,147510,2,3037930,2009-11-05T04:09:34Z
92663486,37.5825240,-120.9710840,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663488,37.5825060,-120.9711330,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663490,37.5825110,-120.9716920,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:16Z
92663492,37.5825200,-120.9726860,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:17Z
92663498,37.5838510,-120.9449140,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:17Z
92663500,37.5838490,-120.9440640,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:17Z
92663502,37.5838480,-120.9435600,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:17Z
92663504,37.5838330,-120.9403660,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:17Z
92663506,37.5838250,-120.9387350,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:28:17Z
92663529,37.5869070,-120.9747080,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:17Z
92663531,37.5868950,-120.9729150,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:17Z
92663532,37.5868820,-120.9712220,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:17Z
92663740,37.6128070,-120.9890350,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:22Z
92663742,37.6127970,-120.9876030,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:22Z
92663745,37.6127830,-120.9861730,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:22Z
92663747,37.6127760,-120.9852650,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:22Z
92664006,37.5731290,-120.9569900,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:25Z
92664007,37.5730680,-120.9565180,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:25Z
92664008,37.5730060,-120.9560760,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:25Z
92664009,37.5730190,-120.9479020,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:26Z
92664010,37.5729499,-120.9390727,Field Enterprise,1734334,4,39703928,2016-06-01T07:06:13Z
92664233,37.5998110,-120.9890690,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:30Z
92664234,37.5973310,-120.9890440,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:30Z
92664235,37.5948700,-120.9890490,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:30Z
92664371,37.6088400,-120.9992700,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:33Z
92664373,37.6084220,-120.9992840,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:33Z
92664745,37.6116690,-120.9947870,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:40Z
92664746,37.6112420,-120.9947840,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:40Z
92664747,37.6103440,-120.9947670,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:28:40Z
92665155,37.6103170,-120.9437620,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:29:03Z
92665516,37.6147360,-120.9616040,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:29:10Z
92665523,37.6012770,-120.9659420,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:29:10Z
92665525,37.6012810,-120.9651510,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:29:10Z
92666135,37.6164760,-120.9570160,woodpeck_fixbot,147510,3,2564042,2009-09-22T03:29:21Z
92666199,37.6141162,-120.9936407,woodpeck_fixbot,147510,5,2564042,2009-09-22T03:29:22Z
92666204,37.6140820,-120.9890270,woodpeck_fixbot,147510,2,2564042,2009-09-22T03:29:22Z
