,arr_delay_prop_by_year,carrier_delay_prop_by_year,weather_delay_prop_by_year,nas_delay_prop_by_year,security_delay_prop_by_year,late_aircraft_delay_prop_by_year,arr_flights_prop_by_year,arr_del15_prop_by_year,carrier_ct_prop_by_year,weather_ct_prop_by_year,nas_ct_prop_by_year,security_ct_prop_by_year,late_aircraft_ct_prop_by_year,arr_cancelled_prop_by_year,arr_diverted_prop_by_year,year
0,50.0,13.909919569581897,2.783580596193891,14.68722604514646,0.12695178236297255,18.492322006714783,67.94636890577095,15.369794431096068,4.355547477420182,0.6330264718947554,5.292614723381078,0.056166535632854474,5.032444074773187,1.1600480299499596,0.15398935008094583,2006
1,50.0,14.275670283854328,2.8451722610202044,13.969826415956653,0.08762676033488273,18.82170427883393,66.32081146422907,16.04792098140587,4.631021768791474,0.6432134626801796,5.321865237629193,0.043939664311881343,5.407889743598413,1.4304933876297354,0.15284428972417038,2007
2,50.0,13.87856306874514,2.674183022683824,15.103940023172052,0.06597336574959672,18.27734051964939,68.62939009010337,14.928105843388263,4.0298289232618325,0.5545354145016957,5.383483030509552,0.03186152712771722,4.928410948578594,1.345515553818208,0.16886866871079942,2008
3,50.0,14.018508731783177,2.492490093941566,15.31704803178035,0.059711402111380506,18.112241740383524,71.73599708538909,13.54904251694609,3.600465248652987,0.4655984203317912,5.011791036100228,0.025889791696605633,4.445317260150052,0.9939398794246564,0.17195876130850868,2009
4,50.0,15.189902863372815,2.201487640247801,12.82782161254623,0.08489902651540218,19.695888857317755,72.24099140884552,13.158659016520508,3.7977336688284256,0.40156397288982487,4.2180957740273985,0.03424680325407084,4.707038733457476,1.268362372492857,0.1733082496839163,2010
